game_date,CH,CS,CU,EP,FA,FC,FF,FS,KC,KN,SC,SI,SL
2021-06-15,78.70047619047618,,81.675,,,80.70703125,82.40223123732252,81.55499999999999,76.57142857142857,,,82.19774436090225,82.14009433962265
2021-06-16,85.23058823529412,,80.93805309734513,,,80.90447761194031,83.48803149606299,77.75454545454545,92.40666666666667,,,84.18418367346938,80.52384341637011
2021-06-17,77.99009900990099,57.0,78.08823529411765,,,83.76266666666666,83.9743119266055,85.13529411764705,82.68947368421053,,,81.0056338028169,83.27642276422765
2021-06-18,82.89183673469388,,79.11379310344827,,,83.07524752475248,84.44982142857143,80.46875,74.69411764705882,,,83.61969696969696,80.85536480686694
2021-06-19,80.12235294117647,,80.14125,,,84.44021739130434,82.93613963039014,81.92,76.67058823529412,,,85.29333333333334,80.64025974025975
2021-06-20,81.78909090909092,,79.42822580645162,,,82.208,82.28826815642459,77.2,82.42083333333333,,,83.50037735849057,81.8
2021-06-21,84.02333333333333,,82.08214285714287,,,80.7554054054054,84.13110367892976,71.96111111111111,99.7,,,86.76372549019608,81.42148760330579
2021-06-22,81.15580110497238,,79.48854166666666,,,82.37457627118644,83.32838589981448,81.21666666666667,82.28636363636363,,,82.5445054945055,80.15364806866953
2021-06-23,80.07757009345794,77.36666666666666,83.76551724137931,,,84.52727272727273,84.80835117773019,76.44074074074075,81.23513513513512,87.13157894736842,,83.22542372881357,77.96291079812205
2021-06-24,80.5,,84.11951219512196,,83.3,82.0951923076923,82.5683510638298,80.25,85.77058823529411,,,83.03793103448277,81.5722972972973
2021-06-25,83.4005,,76.23804347826086,,,81.13125000000001,83.48777120315583,75.64444444444445,82.67272727272727,,,83.4003861003861,81.09602888086643
2021-06-26,80.22941176470589,,80.54859813084113,,,80.78095238095239,82.59475982532751,78.0945945945946,91.60000000000001,,,83.73195876288659,80.63829787234043
2021-06-27,79.89280000000001,,81.4234375,,,82.69540229885058,81.97098540145986,78.7304347826087,83.74782608695652,,,83.81777777777778,80.24233576642337
2021-06-28,78.82835820895522,79.5,80.20760869565218,,,79.18372093023255,83.9428947368421,84.23333333333333,89.8625,,,82.20806451612903,79.70223463687151
2021-06-29,79.54413793103448,64.4,78.69651162790697,,86.17999999999999,81.35679012345679,83.50619136960601,77.91499999999999,81.62972972972973,,,81.61485714285715,79.80291666666668
2021-06-30,82.55092024539877,73.0,82.67368421052632,,83.15555555555555,80.40759493670886,84.22167577413478,82.30000000000001,79.79583333333333,,,84.15791366906475,80.56108949416343
2021-07-01,81.76853146853146,,82.33571428571429,,,81.37706422018348,83.26345609065156,77.95,72.95,,,81.79065934065933,80.68834355828221
2021-07-02,80.17523809523809,,78.69624999999999,71.85714285714286,,82.73658536585366,82.80961182994454,80.63846153846154,73.38181818181819,,,82.43485342019544,81.13734939759037
2021-07-03,80.05277777777778,77.5,78.3108108108108,,,83.0780701754386,83.72994652406418,80.97741935483872,87.42307692307692,,,83.81397379912664,79.48479087452472
2021-07-04,79.83157894736843,,80.5076923076923,,,79.84927536231885,82.48913857677903,78.74,80.86842105263158,,,83.46896551724137,79.95708661417322
2021-07-05,78.73688524590163,70.0,82.71525423728814,,,81.6470588235294,83.04566210045662,74.00588235294117,83.5125,,,82.74602272727272,82.09214659685864
2021-07-06,80.68843537414966,,79.01904761904763,,,81.21067961165049,83.98192307692307,85.07222222222222,84.18125,,,85.92844827586208,79.81343283582089
2021-07-07,79.76576086956521,,79.16875,,86.46000000000001,81.66511627906976,84.22733944954129,72.12307692307692,86.7,,,80.62319277108435,80.70152091254752
2021-07-08,78.02763157894738,,79.05925925925925,,,85.16296296296296,83.69194630872484,80.7,83.3875,,,82.60569620253165,81.805
2021-07-09,80.26510067114094,,82.31911764705882,,87.1,81.41818181818182,83.48190476190476,81.94878048780488,82.99333333333334,,,84.72510288065844,82.48715953307394
2021-07-10,80.66353591160221,69.3,78.23827160493828,,87.55714285714285,78.46578947368421,82.93389830508474,79.69375,75.91724137931034,,,84.99543147208121,80.93928571428572
2021-07-11,80.3125,,78.3468085106383,,,80.51709401709402,80.97545638945233,75.74722222222222,82.10000000000001,,,82.74857142857144,81.36443298969073
2021-07-16,81.2813829787234,59.75,80.78,,,83.74285714285713,83.91037414965987,76.97727272727273,87.00625000000001,,,83.07169811320755,79.67478991596639
2021-07-17,80.92,,83.03582089552238,,,84.16265060240964,83.61062618595825,81.99,79.17391304347827,,,82.56111111111112,81.76273764258555
2021-07-18,80.68214285714286,63.849999999999994,79.04067796610168,,,83.33421052631579,83.3731843575419,77.28571428571429,83.63333333333334,,,82.04513618677042,79.70337552742616
2021-07-19,77.19905660377358,,79.5327868852459,,97.44285714285715,80.8080808080808,83.97151515151515,81.92692307692307,86.98571428571428,,,85.85672514619883,80.11359223300971
2021-07-20,81.52,,78.02777777777777,,,82.53505154639174,82.56418511066398,90.7625,82.98518518518519,,,84.97058823529412,80.424
2021-07-21,81.93614457831325,,79.12574257425743,,,82.9245283018868,82.44203152364274,75.91,78.13809523809525,,,81.8795081967213,79.6378277153558
2021-07-22,79.0150684931507,,82.23333333333333,,,81.52604166666667,83.47391304347826,75.53333333333333,74.22857142857143,,,82.62035398230088,80.73354037267082
2021-07-23,78.84130434782608,76.2,83.97820512820513,,,84.64,82.59522776572669,80.57333333333334,88.572,,,85.24908424908425,80.53079710144928
2021-07-24,81.29064748201439,,80.80245901639344,,82.77142857142857,80.75833333333333,82.99454545454546,82.5,82.7,,,85.10964285714286,83.22046511627907
2021-07-25,79.40893854748603,86.95,79.05508474576271,,,79.12903225806451,82.65286885245901,84.64999999999999,90.36666666666667,,,82.17021276595744,82.0931330472103
2021-07-26,85.65113636363637,,79.42162162162163,,,81.13714285714286,83.55168195718655,75.7,78.97999999999999,,,83.66688741721855,79.48657718120805
2021-07-27,78.37032967032967,85.0,81.30540540540541,,,81.31145038167938,83.60431211498974,78.74117647058823,81.27692307692307,,,84.93455284552846,79.03980582524272
2021-07-28,78.14540229885057,,80.65510204081633,,,77.50506329113924,83.70492700729928,83.94333333333334,79.68124999999999,,,82.00880000000001,82.51611721611722
2021-07-29,81.09406779661018,,81.6609375,,85.12666666666668,80.3263157894737,83.12880952380952,78.60588235294118,88.352,,,83.29271844660194,82.23602150537634
2021-07-30,79.84482758620689,,80.73877551020408,,,82.04214876033058,83.30226843100189,79.30689655172414,84.36086956521739,,,82.12035714285715,82.8314049586777
2021-07-31,78.03945578231291,,81.71481481481482,,,83.3566037735849,83.78809073724008,82.51666666666667,82.07,,,83.93253012048193,81.39420289855072
2021-08-01,81.30350877192983,,79.1976377952756,,77.4,78.50689655172413,82.47426326129666,76.89090909090909,87.6,,,82.61714285714287,81.49302325581395
2021-08-02,79.3079365079365,,77.53653846153847,,,84.19347826086957,82.04175084175084,73.62,78.78181818181818,,,83.38695652173912,80.03565891472869
2021-08-03,79.07398843930635,91.7,81.17636363636363,,,82.29684210526315,83.70443622920517,80.1288888888889,95.42857142857143,,,81.9764192139738,82.05112781954887
2021-08-04,80.00060975609756,,81.87222222222222,,,83.87931034482759,82.22591362126246,79.2673469387755,81.98823529411764,,,83.19957627118643,80.790625
2021-08-05,80.81721311475411,74.89999999999999,83.28585858585858,,,83.5,82.7390909090909,90.85,80.0,,,83.16666666666667,79.8136645962733
2021-08-06,78.14699999999999,,78.58762886597938,,86.11111111111111,81.05757575757576,82.91540130151844,69.77272727272727,81.2,,,84.26376811594203,81.70962962962962
2021-08-07,80.43532608695652,64.4,80.1591304347826,78.8,96.6,82.03627450980393,83.88729372937293,77.68461538461538,77.5047619047619,,,81.764,82.0041825095057
2021-08-08,79.6,,79.82777777777778,,,84.50999999999999,83.02301038062284,80.484375,80.27666666666667,,,84.51015228426395,78.77252747252747
2021-08-09,79.82926829268293,,80.47333333333333,,,87.3,86.2948717948718,100.1,,,,86.41153846153846,78.93658536585366
2021-08-10,81.28834355828221,73.6,80.97157894736843,,,80.84767441860464,83.40833333333333,66.7875,80.01538461538462,,,83.35144927536231,81.14830508474576
2021-08-11,79.63708609271524,,77.81182795698925,,,82.18671875,82.61278538812786,79.28333333333333,75.075,,,83.29747292418773,81.07413793103449
2021-08-12,79.27971014492753,,81.3625,,,83.61348314606742,82.94184397163122,88.7,80.16666666666667,,,83.33269961977186,79.64660633484164
2021-08-13,82.22483660130719,,80.0504132231405,,,83.9978494623656,84.03132969034608,88.94285714285715,79.44814814814815,,,83.4939024390244,83.18340807174889
2021-08-14,82.26948051948052,99.1,84.21318681318681,,,83.20272108843537,82.5534965034965,79.3967741935484,80.45217391304348,,,85.33765182186235,81.94422310756973
2021-08-15,82.15284090909091,97.7,79.01020408163265,,,82.8641791044776,82.52362728785357,77.5,80.69,,,83.08816326530612,81.55186567164179
2021-08-16,79.01578947368421,85.6,83.64814814814815,,,82.01,82.86340057636887,86.46551724137932,87.26666666666667,,,82.83308270676692,81.70681818181818
2021-08-17,80.88823529411765,,80.10736842105263,,76.7,85.555,84.51158536585365,82.51818181818182,77.1,,,82.09189189189189,80.24560669456068
2021-08-18,81.0506329113924,,77.84455445544555,,89.85,80.63916666666667,83.17986577181208,79.48333333333333,78.825,,,82.62851711026616,81.09497907949792
2021-08-19,80.74174757281553,,83.16428571428571,,,79.38602150537633,83.5643216080402,73.84545454545454,82.48260869565217,,,84.9225,80.39794520547946
2021-08-20,79.11186440677966,,79.70952380952382,,,83.44711538461539,82.64602851323828,73.74,81.635,,,83.02666666666667,82.02035087719298
2021-08-21,79.82316384180791,70.2,79.84728682170542,,,83.53414634146343,82.41229773462784,80.40681818181818,75.34285714285714,,,86.00299401197604,83.47704081632654
2021-08-22,80.81764705882354,70.7,79.69166666666668,,,81.12692307692308,83.11464530892448,83.46785714285714,80.42,,,84.66549295774648,78.6744292237443
2021-08-23,80.3620253164557,,76.18,,,82.29122807017545,84.20803571428571,77.20833333333333,83.03333333333333,,,83.24850746268656,80.47121212121213
2021-08-24,80.27214285714285,,82.44782608695652,,,80.86187050359712,84.10752688172043,76.36086956521739,81.48,,,84.56497695852534,80.77336244541485
2021-08-25,81.36973684210527,,81.72835820895523,,,81.82333333333334,82.84738675958188,79.67272727272727,79.29666666666667,,,81.38961748633879,79.78788819875777
2021-08-26,81.86541353383458,71.76666666666667,83.4938775510204,71.5,82.3,83.59578947368422,83.87894736842105,85.7625,76.37826086956522,,,83.32539682539682,82.04377682403434
2021-08-27,83.01016949152542,83.225,79.1846153846154,,,80.92399999999999,83.58864406779662,80.90357142857144,76.78333333333333,,,84.5233962264151,81.98305084745763
2021-08-28,81.1876404494382,78.1,82.4956043956044,,83.83333333333333,80.2187969924812,83.1376753507014,82.78181818181818,75.4,,,81.60417910447762,80.9464
2021-08-29,80.35317919075145,,80.05841584158415,,93.28333333333335,80.85684210526315,82.36099137931035,81.25555555555555,86.22727272727273,,,84.0604347826087,82.75934579439253
2021-08-30,80.89466666666667,102.3,80.80967741935484,,,79.63925233644859,83.60427927927928,66.93333333333334,76.72272727272728,,,81.89931972789117,83.89810126582279
2021-08-31,79.6502824858757,97.5,83.73076923076923,,,79.26161616161616,83.83444444444444,82.25,82.79767441860466,,,82.18882681564246,80.47142857142858
2021-09-01,78.97841726618705,,81.21746031746031,,,78.42931034482758,84.15382003395585,81.36315789473684,74.48888888888888,,,84.07000000000001,80.83434782608697
2021-09-02,78.5564705882353,,78.65192307692308,,,85.18095238095238,82.99047619047619,84.37142857142858,84.51875,,,82.51008403361345,79.82
2021-09-03,78.57588235294118,90.925,80.13553719008264,,,77.7483606557377,84.09685314685315,80.67272727272727,82.06521739130434,,,83.5095406360424,80.6170909090909
2021-09-04,80.28415300546447,86.05000000000001,79.7515873015873,,,80.36489361702128,82.73385146804836,80.41538461538462,76.75,,,83.15133079847908,81.6125
2021-09-05,80.1691823899371,,80.32543859649122,,,79.92054794520547,82.58324958123953,80.41199999999999,80.50555555555555,,,82.9748987854251,81.87416666666667
2021-09-06,80.29342105263159,,85.11739130434783,,,84.53399999999999,83.03849206349207,80.3875,78.77727272727272,71.0,,83.60218579234973,82.62487046632124
2021-09-07,80.86701570680628,,77.19784946236558,,,81.01153846153845,84.52998454404946,81.51481481481481,85.16666666666667,,,83.59537037037036,82.57490039840637
2021-09-08,79.46230769230769,74.9,81.06315789473685,,,83.96728971962617,82.46135181975735,79.41923076923078,79.23846153846154,,,83.51913875598086,81.49361702127659
2021-09-09,84.25238095238095,,80.92830188679245,,,82.39833333333333,84.09341563786009,71.74,84.16,,,83.21464646464646,81.37142857142857
2021-09-10,80.62916666666668,,81.68510638297872,,,83.10352941176471,82.50569514237856,75.9388888888889,82.27499999999999,,,82.11126760563381,82.5560606060606
2021-09-11,84.02485875706215,,79.47129629629629,,,78.30782608695652,83.28513119533527,77.66428571428571,89.28888888888889,,,83.83788546255506,81.43453815261044
2021-09-12,82.03219178082192,,84.545,,,84.43763440860215,82.96283662477559,86.50714285714285,78.59666666666666,,,82.96506849315068,81.50200803212851
2021-09-13,80.67575757575759,79.26666666666667,78.19038461538462,,78.3,82.40555555555555,83.49113573407202,86.06666666666666,85.825,,,85.25507246376812,80.26140350877193
2021-09-14,81.11812499999999,,83.05454545454546,,,80.38761904761905,84.63871559633027,77.82368421052632,77.85454545454546,,,83.90183823529412,79.38461538461539
2021-09-15,79.59567567567568,,82.31299999999999,,,79.88674698795181,83.00699088145896,76.0,67.19999999999999,,,82.80120967741935,80.6278810408922
2021-09-16,80.25596330275229,,79.44029850746269,,,80.88275862068966,81.48213058419243,79.08444444444444,86.43333333333334,,,81.95,81.5984126984127
2021-09-17,81.91693121693122,,80.13378378378378,,,83.46521739130435,84.43620129870129,84.39285714285714,82.18157894736842,,,82.7186956521739,81.05785953177258
2021-09-18,81.6687074829932,,80.52519083969464,,,82.45575221238938,83.71924603174604,77.77857142857144,86.4076923076923,,,83.4471111111111,80.8431924882629
2021-09-19,81.56187050359712,,78.3126213592233,,,78.48461538461538,83.40881834215168,72.25555555555556,70.128,,,82.70585585585586,79.87464788732395
2021-09-20,77.78774193548388,,80.13176470588235,,,82.29518072289157,83.08831460674158,63.2,76.2,,,84.17096774193547,82.11702127659575
2021-09-21,79.01965317919075,97.6,81.8639175257732,,,82.62830188679246,83.69915397631134,90.13846153846154,81.84285714285714,,,82.11555555555556,81.83869565217393
2021-09-22,79.52676056338028,61.95,79.5703125,,,81.88513513513513,83.91650671785028,80.95384615384616,84.68799999999999,,,81.04331210191083,80.50127118644068
2021-09-23,81.49307692307693,,79.96509433962264,,,82.17464788732394,82.54433962264152,86.47142857142856,83.17142857142856,,,83.53480392156862,78.77556818181819
2021-09-24,79.35393939393938,,81.50620155038759,,96.1,80.50340909090909,82.907544141252,77.58333333333333,86.6842105263158,,,84.77203791469195,81.41496062992127
2021-09-25,79.71552795031056,70.23333333333333,80.17765957446808,,,79.24272727272728,84.0519305019305,81.375,86.7125,,,83.67131782945737,81.91950354609929
2021-09-26,78.18695652173912,82.5,81.60165289256197,,,81.05180722891566,82.03921875,75.77499999999999,82.47857142857143,,,82.6045045045045,80.18145161290323
