,name_last,name_first,key_mlbam,spin_low_conf,spin_high_conf,spin_difference_conf,%k conf_low,%k conf_high,%k difference_conf,%K mean,spin rate mean
228,garza,ralph,621248,2334.5544,2352.9941,18.439568,0.016060416,0.019914078,0.0038536624,0.017987246,2343.7744
229,gausman,kevin,592332,2186.2766,2212.5752,26.298676,0.025762085,0.043598387,0.017836303,0.034680236,2199.426
230,german,domingo,593334,2642.241,2694.9258,52.684753,0.013496344,0.016589127,0.0030927842,0.015042736,2668.5833
231,gibaut,ian,664139,1767.1195,1786.5647,19.445295,0.0063975523,0.008032336,0.0016347838,0.0072149443,1776.8422
232,gibson,kyle,502043,2082.5085,2099.4915,16.98289,0.009341887,0.010976764,0.001634877,0.010159326,2091.0
233,gil,luis,661563,2145.5774,2166.7307,21.15348,0.07032133,0.11532456,0.045003224,0.09282294,2156.154
234,gilbert,logan,669302,2109.094,2140.62,31.526089,0.021424873,0.026512075,0.005087203,0.023968475,2124.8572
235,gilbert,tyler,656457,1910.7257,1963.7258,53.00013,0.012646334,0.015309995,0.0026636608,0.013978165,1937.2258
236,gilbreath,lucas,656458,2422.925,2471.8696,48.94459,0.014315165,0.017317927,0.0030027614,0.015816545,2447.3972
237,giolito,lucas,608337,2378.5056,2404.8574,26.351702,0.014111208,0.016744934,0.002633727,0.015428071,2391.6816
238,givens,mychal,571710,2128.1858,2193.7642,65.578255,0.13008735,0.19069578,0.06060844,0.16039157,2160.975
239,gomber,austin,596295,2347.6572,2375.6396,27.9824,0.016945995,0.020712791,0.0037667945,0.018829394,2361.6484
240,gonsalves,stephen,624427,2322.0984,2362.8699,40.7715,0.012333704,0.015126533,0.002792829,0.013730119,2342.4841
241,gonsolin,tony,664062,2522.434,2541.0903,18.656157,0.018422853,0.022300992,0.0038781397,0.020361923,2531.7622
242,gonzales,marco,594835,1931.5365,1991.2529,59.716427,0.016653068,0.019491492,0.002838424,0.018072281,1961.3948
243,gonzalez,chi chi,592346,2424.4958,2460.4731,35.977226,0.030940128,0.067338936,0.036398806,0.04913953,2442.4844
244,gonzalez,romy,663853,2302.4375,2339.2554,36.817856,0.08268883,0.13499048,0.05230166,0.10883966,2320.8464
245,gonzalez,victor,624647,2225.8533,2273.0183,47.165024,0.21591185,0.31787804,0.10196618,0.26689494,2249.4358
246,gose,anthony,543238,2565.1663,2605.2905,40.12444,0.009748704,0.0120770205,0.0023283167,0.010912862,2585.2285
247,goudeau,ashton,623485,2286.1099,2305.9592,19.849327,0.011796451,0.014167995,0.002371544,0.012982223,2296.0344
248,graterol,brusdar,660813,1520.908,1569.235,48.327038,0.0076906974,0.009590855,0.001900157,0.008640776,1545.0714
249,graveman,kendall,608665,2050.9602,2148.5305,97.57029,0.01455606,0.017420828,0.002864768,0.015988443,2099.7454
250,gray,jon,592351,2032.855,2123.0955,90.24046,0.093390144,0.14029467,0.046904534,0.11684241,2077.975
251,gray,josiah,680686,2235.4292,2279.4656,44.03621,0.019771963,0.02470663,0.0049346667,0.022239298,2257.4473
252,gray,sonny,543243,1560.417,1588.2496,27.832642,0.0018247411,0.0029371637,0.0011124226,0.0023809525,1574.3334
253,green,chad,643338,2730.895,2785.539,54.643944,0.015144948,0.0181392,0.0029942514,0.016642073,2758.217
254,greene,conner,641632,2172.6418,2227.092,54.45038,0.083602026,0.12359819,0.03999616,0.10360011,2199.867
255,greene,shane,572888,2092.2473,2147.2456,54.998356,0.057754662,0.090698734,0.032944072,0.0742267,2119.7463
256,greinke,zack,425844,2227.672,2282.1174,54.44516,0.019019244,0.02271336,0.0036941152,0.0208663,2254.8948
257,gsellman,robert,607229,2107.3398,2129.5435,22.203588,0.0129080275,0.015387702,0.002479674,0.014147865,2118.4417
258,guenther,sean,674944,2285.6838,2324.7085,39.02476,0.013444193,0.015989864,0.002545672,0.0147170285,2305.1963
259,guerra,deolis,500610,2185.988,2220.1707,34.182724,0.01171512,0.01460254,0.0028874201,0.01315883,2203.0793
260,guerra,javy,642770,1990.1884,2031.3241,41.135685,0.0138605265,0.016921153,0.0030606275,0.015390839,2010.7562
261,guerra,javy,457915,2305.8196,2383.618,77.79816,0.010547799,0.013110983,0.0025631844,0.011829391,2344.7188
262,guerra,junior,448855,2365.6643,2411.9478,46.28347,0.07662931,0.11205237,0.03542307,0.09434084,2388.8062
263,guilmet,preston,543258,2404.6692,2427.8916,23.222359,0.012029372,0.014343104,0.0023137324,0.013186239,2416.2803
264,gustave,jandel,594311,2143.7812,2173.1243,29.342924,0.06156729,0.08761893,0.026051644,0.07459311,2158.4526
265,gutiérrez,vladimir,661269,2065.3794,2115.6206,50.24144,0.032518502,0.044459507,0.011941004,0.038489006,2090.5
266,guzman,jorge,660422,1948.55,1998.002,49.451794,0.013415419,0.015909633,0.0024942136,0.014662526,1973.276
267,hader,josh,623352,2378.9922,2405.6406,26.648447,0.01749342,0.020631008,0.0031375876,0.019062214,2392.3164
268,hammer,j. d.,670456,2336.916,2391.6863,54.77037,0.07956505,0.12338836,0.043823306,0.10147671,2364.3013
269,hand,brad,543272,2177.7092,2208.7498,31.040714,0.011131542,0.013676781,0.0025452396,0.0124041615,2193.2295
270,hanhold,eric,621098,2344.9158,2369.6116,24.695831,0.015804183,0.018907689,0.0031035054,0.017355936,2357.2637
271,happ,j. a.,457918,1937.3657,1978.1238,40.758076,0.082298525,0.1369456,0.054647084,0.10962207,1957.7448
272,hardy,blaine,543278,2196.9297,2234.0818,37.151924,0.014561146,0.01761909,0.0030579441,0.016090117,2215.5059
273,harper,ryne,607560,2259.9932,2298.7012,38.70783,0.013348056,0.015951062,0.0026030059,0.014649559,2279.3472
274,hartlieb,geoff,664129,2165.264,2206.969,41.7051,0.020470392,0.02871967,0.008249276,0.024595032,2186.1165
275,harvey,matt,518774,2282.218,2311.394,29.176117,0.014511682,0.01757537,0.003063688,0.016043527,2296.806
276,hatch,thomas,641672,2013.2529,2040.4373,27.18441,0.07061946,0.11648327,0.045863815,0.09355136,2026.8451
277,head,louis,545343,2060.4048,2109.7993,49.394463,0.054864407,0.08464721,0.029782802,0.06975581,2085.102
278,heaney,andrew,571760,2564.171,2629.564,65.393036,0.015967175,0.019073093,0.0031059177,0.017520133,2596.8674
279,hearn,taylor,621368,2726.8606,2762.8384,35.977585,0.06002188,0.098961905,0.038940027,0.07949189,2744.8494
280,heasley,jon,669169,2175.2507,2241.533,66.28234,0.06922666,0.10552459,0.03629794,0.087375626,2208.3918
281,helsley,ryan,664854,1859.0787,1978.5951,119.51637,0.0130538745,0.016069615,0.003015741,0.014561745,1918.8369
282,hembree,heath,592390,2260.4646,2291.565,31.100258,0.013412849,0.01568563,0.00227278,0.01454924,2276.0146
283,hendricks,kyle,543294,1970.4052,1996.8682,26.463095,0.05989377,0.08981072,0.029916951,0.07485224,1983.6366
284,hendriks,liam,521230,2344.6892,2369.735,25.045826,0.07333158,0.11267204,0.03934046,0.09300181,2357.2122
285,hendrix,ryan,641682,2047.1049,2111.571,64.466255,0.013676924,0.016450131,0.0027732074,0.015063527,2079.3381
286,hentges,sam,656529,2280.2695,2334.2402,53.970734,0.08784536,0.14659795,0.05875259,0.11722165,2307.255
287,herget,jimmy,623474,2368.723,2408.459,39.736115,0.014518049,0.017318495,0.0028004455,0.015918272,2388.5908
288,hernandez,carlos,672578,2307.4722,2367.9753,60.50304,0.0121733295,0.014668223,0.0024948944,0.013420776,2337.7239
289,hernandez,darwinzon,650382,2461.0881,2483.976,22.887978,0.012539105,0.015203052,0.0026639476,0.013871078,2472.5322
290,hernandez,elieser,622694,2305.8228,2350.5557,44.732925,0.07146377,0.113689974,0.042226203,0.09257688,2328.1892
291,hess,david,605276,2111.0981,2152.379,41.280655,0.014374831,0.017950354,0.003575523,0.016162593,2131.7385
292,heuer,codi,676051,2390.263,2419.4297,29.166767,0.012624707,0.015004033,0.0023793264,0.01381437,2404.8462
293,hill,rich,448179,2288.0078,2312.6929,24.68511,0.013675723,0.0164319,0.002756176,0.0150538115,2300.3503
294,hill,tim,657612,2232.9172,2281.7783,48.861206,0.011663644,0.013907611,0.0022439677,0.0127856275,2257.348
295,hoffman,jeff,656546,2441.1282,2480.9907,39.862576,0.02269047,0.02805474,0.005364272,0.025372604,2461.0593
296,holaday,bryan,592407,2182.0847,2206.2107,24.125935,0.021997197,0.03121468,0.009217484,0.02660594,2194.1477
297,holland,derek,502706,1637.4886,1764.5114,127.022644,0.01666965,0.019898823,0.0032291727,0.018284237,1701.0
298,holland,greg,518813,1201.408,1250.642,49.23403,0.007665008,0.009621331,0.0019563225,0.008643169,1226.025
299,holloway,jordan,656548,2062.316,2098.4753,36.159264,0.02403204,0.029536773,0.0055047325,0.026784405,2080.3955
300,holmes,clay,605280,2251.1868,2294.4492,43.262524,0.07510879,0.1179614,0.04285261,0.096535094,2272.818
301,holt,brock,571788,1827.2526,1914.2926,87.040054,0.014476565,0.017488694,0.0030121284,0.01598263,1870.7726
302,houck,tanner,656557,1981.2804,2031.0806,49.80008,0.06493223,0.102104194,0.037171967,0.08351821,2006.1805
303,houser,adrian,605288,2182.3818,2247.756,65.37431,0.0138966935,0.017088741,0.0031920478,0.015492718,2215.0688
304,howard,sam,607572,2111.0005,2133.851,22.850666,0.010575937,0.013141643,0.0025657064,0.01185879,2122.4258
305,howard,spencer,675921,1962.5349,2000.7244,38.189434,0.016787231,0.019539645,0.0027524144,0.018163437,1981.6296
306,hoyt,james,624586,2212.1313,2301.4124,89.28104,0.060839385,0.11104084,0.050201453,0.08594011,2256.7717
307,hudson,dakota,641712,2011.3221,2055.3716,44.049374,0.013493823,0.016233461,0.0027396376,0.014863642,2033.3469
308,hudson,daniel,543339,1958.144,1987.7046,29.560553,0.012421011,0.014884692,0.002463681,0.013652851,1972.9243
309,hutchison,drew,571800,2046.886,2101.8894,55.00328,0.013176025,0.016047897,0.0028718724,0.014611961,2074.3877
310,iglesias,raisel,628452,1957.9504,1991.039,33.088573,0.0166623,0.020559771,0.0038974714,0.018611036,1974.4948
311,irvin,cole,608344,2336.0964,2371.1018,35.005234,0.017984673,0.021502977,0.0035183043,0.019743826,2353.599
312,jackson,andre,656578,2195.9746,2246.8213,50.84658,0.0154025,0.018245269,0.0028427686,0.016823884,2221.398
313,jackson,jay,543351,2213.6013,2275.764,62.16257,0.055625748,0.09219963,0.036573883,0.07391269,2244.6826
314,jackson,luke,592426,2076.8916,2104.9238,28.032162,0.014357821,0.017246107,0.0028882858,0.015801964,2090.9077
315,james,josh,657624,2278.4143,2293.677,15.262687,0.025278518,0.035441622,0.010163105,0.030360071,2286.0457
316,jansen,kenley,445276,2513.0488,2604.5989,91.54994,0.014958501,0.018003901,0.0030454015,0.016481202,2558.8237
317,javier,cristian,664299,2289.716,2312.739,23.022873,0.0724743,0.11815424,0.04567994,0.09531427,2301.2275
318,jax,griffin,643377,1842.8107,1871.5227,28.712004,0.012192037,0.014323114,0.002131077,0.013257576,1857.1666
319,jefferies,daulton,641726,2288.481,2313.0745,24.593401,0.013826531,0.015967997,0.0021414647,0.014897264,2300.7778
320,jewell,jake,657228,2092.3298,2145.3667,53.03697,0.010273948,0.01249707,0.0022231222,0.011385509,2118.8484
321,jimenez,joe,641729,2249.5327,2309.7083,60.175385,0.05506541,0.088236965,0.033171557,0.07165119,2279.6206
322,johnson,dj,597113,2191.9214,2229.3145,37.393272,0.01550014,0.018549012,0.003048871,0.017024577,2210.618
323,johnson,pierce,572955,1967.0463,2028.4468,61.400528,0.07107472,0.113957554,0.04288284,0.09251613,1997.7466
324,jones,damon,676103,1873.1387,1914.0155,40.87678,0.058302846,0.08909884,0.030795993,0.07370084,1893.5771
325,junis,jakob,596001,2520.977,2561.5068,40.529793,0.05977014,0.10413842,0.04436828,0.08195428,2541.242
326,junk,janson,676083,2761.5217,2812.9985,51.476677,0.016111186,0.019038381,0.0029271957,0.017574783,2787.2603
327,kaprielian,james,621076,1899.9368,1952.4956,52.55884,0.073387146,0.111347534,0.037960384,0.092367336,1926.2162
328,karinchak,james,675916,2213.5747,2263.233,49.65826,0.056077056,0.09202942,0.035952367,0.07405324,2238.4038
329,kazmir,scott,431148,2204.6858,2224.649,19.963253,0.0163992,0.019818345,0.0034191457,0.018108772,2214.6675
330,keller,brad,641745,2338.1465,2366.2048,28.058157,0.015308309,0.018161062,0.0028527528,0.016734686,2352.1758
331,keller,kyle,664918,2158.082,2188.2346,30.152515,0.019812088,0.025452144,0.005640057,0.022632116,2173.1584
332,keller,mitch,656605,2392.8843,2433.1157,40.231228,0.028413378,0.0398253,0.011411926,0.03411934,2413.0
333,kelly,joe,523260,2244.9666,2274.0085,29.042027,0.012033892,0.01456529,0.002531398,0.013299591,2259.4875
334,kelly,merrill,518876,2346.271,2377.225,30.954098,0.056959096,0.109932505,0.052973412,0.0834458,2361.748
335,kennedy,ian,453178,1823.1111,1852.0,28.889008,0.013153701,0.015301987,0.0021482862,0.014227844,1837.5555
336,kershaw,clayton,477132,2176.62,2229.0422,52.42203,0.014451292,0.017078077,0.0026267858,0.015764685,2202.831
337,keuchel,dallas,572971,2699.733,2756.9983,57.265347,0.014391551,0.017069241,0.00267769,0.015730396,2728.3657
338,kikuchi,yusei,579328,2117.6907,2147.1428,29.452076,0.016321257,0.019493977,0.0031727185,0.017907618,2132.4167
339,kim,kwang hyun,547942,2581.1248,2643.2844,62.159546,0.015787588,0.01885298,0.0030653924,0.017320285,2612.2046
340,kimbrel,craig,518886,2501.8896,2579.8096,77.91989,0.015382748,0.018612767,0.0032300188,0.016997758,2540.8496
341,king,mike,650633,2732.7856,2767.3596,34.57399,0.014721029,0.018916143,0.004195113,0.016818585,2750.0725
342,kinley,tyler,641755,2342.5588,2364.319,21.760288,0.014497501,0.017514998,0.003017497,0.01600625,2353.439
343,kintzler,brandon,445213,2014.3418,2072.354,58.012302,0.0723711,0.1238435,0.051472396,0.0981073,2043.3479
344,kittredge,andrew,552640,1681.0571,1759.6432,78.58611,0.013486687,0.016725639,0.0032389513,0.015106163,1720.3502
345,klobosits,gabe,656620,2222.0342,2252.2927,30.25857,0.011972101,0.014636412,0.002664311,0.013304257,2237.1636
346,kluber,corey,446372,1566.5819,1588.6681,22.086178,0.0050778715,0.0067918766,0.0017140053,0.005934874,1577.625
347,knebel,corey,608349,2198.7063,2271.091,72.38477,0.012967239,0.01577063,0.0028033915,0.014368935,2234.8987
348,knehr,reiss,663753,2212.5212,2253.4646,40.94339,0.018179128,0.022468582,0.004289455,0.020323854,2232.993
349,knight,dusten,643400,2320.224,2367.6658,47.441566,0.017385576,0.02103721,0.0036516346,0.019211393,2343.9448
350,koerner,brody,621259,1996.0801,2056.9954,60.91537,0.05623969,0.0919167,0.035677012,0.074078195,2026.5378
351,kopech,michael,656629,2279.596,2317.813,38.217087,0.013397361,0.016454553,0.0030571925,0.014925958,2298.7043
352,kowar,jackson,663804,2347.6743,2410.1213,62.44716,0.059838355,0.09540462,0.035566263,0.07762148,2378.898
353,kranick,max,668820,2127.6763,2180.6943,53.01811,0.082230136,0.13047588,0.04824575,0.10635301,2154.1853
354,krehbiel,joey,607216,2183.5752,2222.0823,38.50707,0.013833628,0.016828815,0.0029951865,0.015331221,2202.8286
355,kremer,dean,665152,2446.1677,2541.6218,95.45406,0.061233144,0.103463486,0.042230338,0.08234832,2493.8948
356,kriske,brooks,621139,1350.7146,1501.2272,150.5125,0.012941773,0.015791805,0.0028500324,0.01436679,1425.9708
357,krol,ian,571871,2114.0493,2160.8967,46.847458,0.071900584,0.11359776,0.041697174,0.09274917,2137.4731
358,kuhl,chad,641771,2074.5588,2099.7517,25.192873,0.014068942,0.016993932,0.0029249904,0.015531437,2087.1553
359,lambert,jimmy,669424,2210.9448,2227.169,16.224192,0.011691423,0.014084442,0.0023930187,0.012887932,2219.057
360,lambert,peter,663567,2099.2952,2150.2898,50.994812,0.057572186,0.08939306,0.031820875,0.073482625,2124.7925
361,lamet,dinelson,659275,2213.971,2251.536,37.56507,0.01350538,0.016169664,0.0026642845,0.014837522,2232.7534
362,lange,alex,656638,1999.5543,2067.7195,68.16498,0.014755449,0.01798481,0.0032293608,0.016370129,2033.6368
363,latz,jake,656641,1921.2296,1951.8473,30.617619,0.0067680795,0.008592405,0.0018243255,0.0076802424,1936.5385
364,lauer,eric,641778,2043.252,2085.0164,41.76441,0.025129845,0.057068795,0.031938948,0.04109932,2064.1343
365,lawrence,justin,664875,2296.0527,2353.7283,57.67555,0.015715115,0.018699264,0.002984148,0.01720719,2324.8906
366,leblanc,wade,453281,2009.6549,2066.04,56.385,0.012979297,0.015672758,0.0026934603,0.014326028,2037.8474
367,lee,dylan,669276,2177.4285,2217.5447,40.11625,0.012456601,0.015120589,0.0026639886,0.013788595,2197.4866
368,leon,sandy,506702,2156.6235,2191.8313,35.20759,0.06784897,0.11608959,0.048240617,0.09196928,2174.2275
369,leone,dominic,608678,2350.332,2383.2415,32.909317,0.058886923,0.08089007,0.022003138,0.069888495,2366.7869
370,lester,jon,452657,2592.1018,2614.3782,22.276201,0.01510577,0.017874923,0.002769153,0.016490348,2603.24
371,littell,zack,641793,2140.5828,2205.509,64.92633,0.009909885,0.012548399,0.002638514,0.011229143,2173.046
372,llovera,mauricio,661440,1971.5092,2016.4036,44.89433,0.066243954,0.10716801,0.040924057,0.08670598,1993.9564
373,loaisiga,jonathan,642528,2135.0112,2174.5933,39.58205,0.014605734,0.01808616,0.003480426,0.016345946,2154.8022
374,long,sammy,669674,2654.457,2683.1428,28.685848,0.010749364,0.013131233,0.002381868,0.011940299,2668.8
375,lopez,jorge,605347,2124.8662,2157.2502,32.3841,0.0118060075,0.014619308,0.0028133001,0.0132126575,2141.058
376,lopez,reynaldo,625643,2458.4268,2490.4548,32.02797,0.014366353,0.017200328,0.0028339748,0.01578334,2474.441
377,lorenzen,michael,547179,2138.3054,2172.3206,34.01509,0.013420315,0.016107548,0.0026872319,0.014763932,2155.313
378,loup,aaron,571901,2405.6067,2457.6626,52.055824,0.014451601,0.017156674,0.0027050723,0.015804136,2431.6348
379,lovelady,richard,663992,1942.8307,1989.0522,46.22158,0.012413497,0.015112376,0.002698879,0.013762937,1965.9414
380,lowther,zac,675912,2254.481,2283.6316,29.15054,0.012430066,0.015120288,0.002690222,0.013775177,2269.0562
381,luetge,lucas,476595,2165.9695,2203.6865,37.717083,0.06773516,0.113959104,0.04622395,0.09084713,2184.828
382,lugo,seth,607625,1799.4506,1858.8632,59.41266,0.020040603,0.025143243,0.0051026405,0.022591924,1829.1569
383,luplow,jordan,656669,2072.8718,2091.1282,18.256498,0.055025883,0.08551016,0.030484276,0.07026802,2082.0
384,luzardo,jesus,666200,2150.6982,2225.7507,75.05258,0.01635574,0.019125821,0.0027700812,0.01774078,2188.2246
385,lyles,jordan,543475,2072.8545,2094.482,21.627373,0.069014296,0.107615545,0.038601246,0.08831492,2083.6682
386,lynch,daniel,663738,1939.122,1988.323,49.201008,0.016880687,0.020690296,0.003809609,0.018785492,1963.7225
387,lynn,lance,458681,2420.2253,2453.2034,32.978046,0.01741163,0.020191558,0.0027799278,0.018801594,2436.7144
388,machado,andres,600921,2311.004,2355.871,44.867424,0.011498976,0.0143102165,0.002811241,0.012904596,2333.4375
389,madero,luis,650347,2337.6345,2367.4504,29.815865,0.014269933,0.016864559,0.002594626,0.015567246,2352.5425
390,maeda,kenta,628317,2121.63,2198.3257,76.69599,0.07010764,0.11612396,0.046016324,0.0931158,2159.9778
391,mahle,tyler,641816,2142.2146,2202.9626,60.747856,0.011373592,0.01362857,0.002254979,0.0125010805,2172.5886
392,maile,luke,571912,2006.521,2031.6162,25.095165,0.0145896925,0.01756757,0.0029778774,0.01607863,2019.0686
393,manaea,sean,640455,2216.3782,2269.1567,52.77845,0.025341667,0.030423602,0.005081935,0.027882636,2242.7673
394,manning,matt,666159,2162.5881,2211.7295,49.141518,0.028091174,0.03486817,0.0067769974,0.03147967,2187.159
395,manoah,alek,666201,2140.023,2208.9443,68.92141,0.028962666,0.03802209,0.009059423,0.03349238,2174.4836
396,mantiply,joe,573009,2374.4658,2421.3462,46.880272,0.01581675,0.018972902,0.0031561519,0.017394826,2397.906
397,maples,dillon,596027,1990.8667,2053.257,62.390408,0.022342699,0.027257733,0.0049150344,0.024800217,2022.0619
398,marquez,german,608566,1787.7905,1824.2207,36.430202,0.06244157,0.09939806,0.036956493,0.08091982,1806.0056
399,marte,jose,665896,2339.7742,2354.3967,14.622634,0.023271542,0.02804582,0.0047742766,0.025658682,2347.0854
400,martin,brett,656685,2353.2317,2388.286,35.054356,0.0886718,0.13144915,0.042777345,0.110060476,2370.7588
401,martin,chris,455119,2256.0464,2309.0203,52.974075,0.014359614,0.01707134,0.0027117257,0.015715476,2282.5334
402,martinez,seth,661527,2189.4592,2215.949,26.48962,0.014869393,0.018343195,0.0034738018,0.016606294,2202.704
403,maton,phil,664208,2197.302,2225.6624,28.360302,0.053136952,0.083181165,0.030044217,0.06815906,2211.4822
404,mattson,isaac,676755,1989.8495,2040.7294,50.87988,0.196039,0.27329868,0.07725967,0.23466884,2015.2894
405,matz,steven,571927,2045.7463,2137.2612,91.51486,0.044887703,0.072305776,0.027418071,0.058596738,2091.5037
406,matzek,tyler,554431,2058.664,2116.5178,57.853813,0.11387975,0.19766691,0.08378716,0.15577333,2087.5908
407,may,trevor,543507,2323.0356,2367.5085,44.47287,0.011982593,0.014225756,0.0022431628,0.013104174,2345.272
408,mayers,mike,594577,2507.4292,2576.7693,69.339966,0.07108158,0.12006097,0.048979394,0.09557128,2542.0994
409,mayza,tim,641835,2263.2385,2329.318,66.07937,0.07259249,0.11543889,0.042846404,0.09401569,2296.2783
410,mazza,chris,607391,1915.7798,1971.2184,55.438618,0.01277328,0.0152014345,0.0024281552,0.013987357,1943.499
411,mccaughan,darren,670766,1834.5609,1890.7498,56.188778,0.07790007,0.12379855,0.045898475,0.10084931,1862.6553
412,mcclanahan,shane,663556,2135.5505,2159.2742,23.723564,0.012724397,0.015624029,0.002899632,0.014174213,2147.4124
413,mccullers,lance,621121,2254.1184,2309.1523,55.033985,0.042866856,0.06926333,0.026396476,0.05606509,2281.6355
414,mcfarland,t. j.,519008,2023.4872,2088.6523,65.16529,0.06427592,0.10239056,0.038114637,0.08333324,2056.0698
415,mcgee,jake,459429,2603.857,2653.2048,49.347843,0.010264536,0.01280183,0.0025372934,0.011533183,2628.531
416,mcgowin,kyle,641851,2423.0193,2434.9807,11.961201,0.013646812,0.01640648,0.0027596683,0.015026646,2429.0
417,mchugh,collin,543521,2308.37,2324.5642,16.194096,0.018232219,0.022062045,0.0038298264,0.020147132,2316.4673
418,mckenzie,triston,663474,1776.6272,1869.6584,93.03128,0.010175623,0.012362958,0.0021873352,0.01126929,1823.1428
419,means,john,607644,2238.0671,2273.754,35.686672,0.016620737,0.021168347,0.0045476123,0.018894542,2255.9104
420,mears,nick,683232,2156.127,2195.3218,39.194874,0.014409671,0.017226843,0.0028171716,0.015818257,2175.7244
421,medina,adonis,658431,2146.8699,2181.9856,35.115864,0.045643393,0.09325896,0.04761557,0.069451176,2164.4277
422,megill,trevor,656730,2679.8677,2716.418,36.550438,0.014012562,0.016252004,0.0022394417,0.015132283,2698.1428
423,megill,tylor,656731,2179.9243,2233.9922,54.067944,0.030256705,0.036831763,0.006575057,0.033544235,2206.9583
424,meisinger,ryan,664682,2214.019,2265.207,51.187843,0.06504828,0.1054932,0.040444925,0.08527074,2239.613
425,mejia,francisco,642336,2002.1472,2030.7871,28.639872,0.05520979,0.081665635,0.026455848,0.06843771,2016.4672
426,mejia,humberto,650668,2180.899,2217.5266,36.62759,0.0149066625,0.018317593,0.0034109314,0.01661213,2199.2126
427,mejia,j. c.,650496,2278.224,2314.3132,36.089054,0.018332973,0.025725773,0.0073928,0.022029372,2296.2688
428,melancon,mark,453343,2335.698,2380.4827,44.784794,0.042421628,0.055711076,0.013289452,0.049066354,2358.0903
429,merryweather,julian,657240,2286.7002,2310.8071,24.106916,0.010334145,0.012596835,0.0022626896,0.01146549,2298.7537
430,middleton,keynan,641871,2003.5458,2044.2557,40.709957,0.047596768,0.062396627,0.014799859,0.054996695,2023.9008
431,mikolas,miles,571945,1994.623,2058.8198,64.19688,0.025860872,0.034128938,0.008268065,0.029994905,2026.7214
432,miley,wade,489119,2353.992,2382.981,28.98909,0.013338187,0.016186114,0.0028479279,0.014762151,2368.4866
433,miller,andrew,453192,2345.2354,2385.2573,40.0219,0.054383155,0.08624175,0.031858597,0.070312455,2365.2463
434,miller,justin,502522,2475.869,2519.7207,43.851738,0.015366959,0.018443218,0.0030762576,0.016905088,2497.7947
435,miller,shelby,571946,2267.3313,2319.518,52.186817,0.03130103,0.04800972,0.016708689,0.039655373,2293.4248
436,mills,alec,621219,2200.5308,2252.6067,52.07599,0.06715794,0.10654705,0.03938911,0.0868525,2226.5686
437,mills,wyatt,670090,2069.56,2104.3972,34.83733,0.022322213,0.027641412,0.0053192,0.024981814,2086.9788
438,milner,hoby,571948,2211.0864,2257.2183,46.131786,0.076134056,0.11655458,0.040420525,0.09634432,2234.1523
439,minaya,juan,573668,2079.2344,2097.8271,18.592602,0.013414383,0.01611589,0.002701508,0.014765137,2088.5308
440,minor,mike,501985,2538.3406,2571.2593,32.91867,0.013457133,0.016281705,0.0028245714,0.014869419,2554.8
441,minter,a. j.,621345,2253.3203,2295.4133,42.09304,0.029120121,0.043728013,0.0146078905,0.036424067,2274.367
442,misiewicz,anthony,664948,2141.7861,2163.8372,22.051146,0.01898398,0.024810737,0.0058267564,0.021897359,2152.8115
443,mitchell,bryan,571951,2126.5623,2160.1128,33.550697,0.06689442,0.09982731,0.032932892,0.083360866,2143.3374
444,mize,casey,663554,2446.7854,2469.755,22.969442,0.0149362385,0.018644426,0.0037081863,0.016790332,2458.27
445,moll,sam,594580,2004.632,2052.3962,47.764214,0.08100222,0.14455293,0.06355071,0.112777576,2028.514
446,montas,frankie,593423,2359.7273,2387.5083,27.781092,0.013707931,0.016884632,0.0031767022,0.015296282,2373.618
447,montero,rafael,606160,2428.8108,2487.028,58.217262,0.013401807,0.016151464,0.002749656,0.014776636,2457.9194
448,montgomery,jordan,656756,2464.3428,2522.8152,58.472347,0.010624571,0.012513315,0.001888745,0.011568943,2493.5789
449,moore,matt,519043,1916.8916,1951.6577,34.766026,0.019778466,0.023627438,0.0038489727,0.021702953,1934.2747
450,moran,jovani,663558,2162.622,2192.4749,29.852716,0.018168418,0.021097573,0.0029291555,0.019632995,2177.5483
451,moreland,mitch,519048,1971.6111,2004.046,32.434917,0.012254725,0.015124183,0.0028694586,0.013689455,1987.8286
452,moreta,dauri,664294,1988.1143,2051.5144,63.400173,0.013780286,0.016481563,0.0027012785,0.015130925,2019.8143
453,morgan,adam,605388,2307.492,2323.5732,16.081453,0.014261027,0.017711384,0.0034503571,0.015986206,2315.5327
454,morgan,eli,669212,1956.4048,1995.1593,38.754574,0.011074586,0.013394924,0.002320338,0.012234755,1975.782
455,morimando,shawn,596049,2055.2844,2091.335,36.050636,0.06810667,0.117614746,0.04950807,0.092860706,2073.3096
456,morton,charlie,450203,2590.688,2643.2734,52.585625,0.0137166,0.01615947,0.0024428687,0.014938034,2616.9807
457,muller,kyle,666205,2031.9934,2065.4656,33.472233,0.06481737,0.10960592,0.044788554,0.087211646,2048.7295
458,murphy,patrick,641907,1692.3335,1757.2855,64.95207,0.0034307458,0.0050116265,0.0015808806,0.004221186,1724.8096
459,musgrove,joe,605397,2341.215,2360.0632,18.84803,0.011379302,0.013606123,0.0022268211,0.012492713,2350.6392
460,nance,tommy,667297,2352.428,2399.6487,47.220676,0.01539969,0.018303795,0.002904105,0.016851742,2376.0383
461,naughton,packy,676050,2158.6975,2198.9055,40.208122,0.06435351,0.09826771,0.0339142,0.081310615,2178.8015
